@id,@lon,@lat,name
913077747,22.0104271,41.4409129,TD - supermarket
933483954,21.4675141,41.9866616,Жито Маркет
976901872,20.9807344,42.0068872,
976901897,20.9810852,42.0073980,
976901919,20.9803744,42.0070236,
992716578,21.3089047,41.0258200,MARKET IN
1036948544,20.6788926,41.1815124,Балкопром
1263404485,21.5033827,42.0046326,Жито Маркет
1272901207,22.5004347,41.8866184,Mak Progres
1272901572,22.5041576,41.8853963,Zito
1352395767,21.4438884,41.9770906,
1352395769,21.4436002,41.9770126,
1353688706,20.9786298,41.9937550,продавница
1355239238,21.4450780,41.9720059,
1355239239,21.4452848,41.9720466,
1355239252,21.4451846,41.9717066,
1355239255,21.4453914,41.9717473,
1381585160,21.4383256,41.9813069,Рептил
1535013378,21.4374320,41.9579264,
1535013380,21.4372657,41.9579444,
1535013381,21.4372818,41.9578905,
1535013388,21.4374159,41.9579883,
1609094328,21.4752182,41.9798044,КАМ Маркет
1609098405,21.4764231,41.9794894,Рамстор
1615844916,21.3989021,42.0034268,КОСМО Тинекс
1680635706,21.5856906,41.9895358,
1680635709,21.5862846,41.9897856,
1680635712,21.5854921,41.9897967,
1680635714,21.5860861,41.9900464,
1682246924,21.0082302,41.0820701,
1682246928,21.0077622,41.0820720,
1682246931,21.0082311,41.0821994,
1682246937,21.0077631,41.0822013,
1710583166,21.7619610,41.7175431,Туш
1712601387,21.7840179,41.7152351,
1712601388,21.7842771,41.7152375,
1712601389,21.7842790,41.7151218,
1712601390,21.7840199,41.7151194,
1725831191,21.7248163,42.1388936,Му Маркет
1734513499,21.3396463,42.0076504,Жито маркет
1747830358,21.4289671,41.9836992,
1747830372,21.4289249,41.9836040,
1747830486,21.4288195,41.9836334,
1747830562,21.4285781,41.9836733,
1747830571,21.4286398,41.9837929,
1747830624,21.4288034,41.9836035,
1748016159,21.4237248,41.9866567,
1748016160,21.4234800,41.9867768,
1748016161,21.4234586,41.9866954,
1748016173,21.4237462,41.9867381,
1790709942,22.8812629,41.4126723,
1790709957,22.8811360,41.4129293,
1790709959,22.8813739,41.4128416,
1790709964,22.8810251,41.4127599,
1791486080,22.6391808,41.4406141,
1793209848,21.4323628,41.9810056,Кам Маркет
1848683423,21.4081332,42.0031317,
1848683429,21.4077567,42.0028091,
1848683443,21.4080417,42.0027694,
1848683451,21.4078482,42.0031714,
1850351715,21.4499740,42.0528304,Орашец
1850489861,21.4512164,42.0577472,
1850489873,21.4511708,42.0576795,
1850489876,21.4513156,42.0577253,
1850489891,21.4521337,42.0574366,
1850489904,21.4511413,42.0561282,
1850489906,21.4521149,42.0575640,
1850489910,21.4512217,42.0564747,
1850489918,21.4520291,42.0573270,
1850489929,21.4519996,42.0562815,
1850489934,21.4511708,42.0575083,
1850489936,21.4517984,42.0559848,
1851607184,21.4282537,41.9888820,Кам Маркет
1855982851,21.4449458,42.0141398,
1859065384,21.4607323,42.0107388,
1859065386,21.4609019,42.0109342,
1859065390,21.4608063,42.0106455,
1859065392,21.4606610,42.0108287,
1860365652,21.4623331,42.0026311,КАМ Маркет
1860365660,21.4672590,42.0040422,
1860365668,21.4671076,42.0040163,
1860365681,21.4414652,41.9930392,Веро 9
1860365689,21.4610472,42.0107510,
1860365726,21.4671692,42.0038361,
1860918584,21.7350929,42.1330452,Тинекс
1860919184,21.7272851,42.1371766,КАМ
1864472766,21.4351320,42.0157285,
1864472784,21.4360339,42.0158037,
1864472795,21.4350633,42.0161834,
1864472799,21.4359652,42.0162586,
1901878135,21.4534506,41.9815799,
1901878216,21.4527338,41.9819156,
1901878241,21.4529716,41.9821963,
1901878293,21.4536885,41.9818606,
1927096522,22.1920509,41.7368407,Тинекс
1979521644,21.7278405,42.1565935,
1979521645,21.7279066,42.1561834,
1979521646,21.7284937,42.1562354,
1979521647,21.7284276,42.1566455,
1983027030,22.9190506,41.3740068,Supero
2000505737,21.3922837,42.0048803,Ramstore
2026827077,21.3382896,41.0335580,
2026827078,21.3381340,41.0335398,
2026827079,21.3382654,41.0335944,
2026827080,21.3380079,41.0337178,
2026827081,21.3382665,41.0338286,
2026827082,21.3384290,41.0336207,
2051140645,22.0923577,41.4874572,Супермаркет Дијана
2123623372,20.9078550,41.7949500,boss
2174953768,21.4838210,41.9973587,Електрометал
2294293132,22.5525850,41.1285267,
2294293134,22.5527022,41.1285351,
2294293138,22.5528742,41.1285476,
2294293158,22.5528403,41.1288136,
2294293160,22.5528557,41.1288147,
2294293168,22.5525450,41.1288405,
2294293169,22.5526622,41.1288489,
2294293186,22.5526482,41.1289592,
2294293189,22.5528356,41.1289728,
2297036326,21.3762625,42.0022775,Tinex
2316032837,20.8016076,41.0768608,
2318187217,22.0105360,41.4390428,KAM City
2318940889,22.6446147,41.4331994,КИТГО Маркет
2320912372,22.4103982,41.9180860,Hipo
2320923906,22.4098806,41.9226323,Zito Market
2322838063,21.4436125,41.9769915,
2322838064,21.4439063,41.9770828,
2322838067,21.4437449,41.9767560,
2322838068,21.4440387,41.9768473,
2323217583,22.5059705,41.1427965,
2323217584,22.5040849,41.1466907,
2323219441,22.4988304,41.1352214,
2323219443,22.5030468,41.1394151,КИТ-ГО
2356356718,20.9554181,41.5142492,
2356383898,20.9871532,41.4888618,
2356383899,20.9870588,41.4888088,
2357251925,20.9541829,41.5126099,
2357251931,20.9597008,41.5138358,
2367924918,20.9639453,41.9967406,
2367924919,20.9640177,41.9967172,
2367924920,20.9647002,41.9964964,
2367924921,20.9647971,41.9966620,
2367924922,20.9640423,41.9969061,
2374223016,21.5026471,42.0067139,
2374223017,21.5023939,42.0064120,
2374223018,21.5027558,42.0065304,
2374223020,21.5022852,42.0065955,
2377968879,20.8114425,41.1093692,KAM Market
2377968908,20.7998326,41.1130654,Ramstore
2377969049,20.8127862,41.1096865,Discount Tinex
2377969210,20.7999894,41.1132251,Tinex
2377969226,20.8092296,41.1127502,
2377969247,20.7980605,41.1171328,Kipper
2395103183,21.3565810,42.0197432,Market Kiki
2397805537,21.3012831,41.0318267,Market Andzhela
2407154294,22.6504301,41.4286813,
2407154295,22.6504335,41.4287703,
2407154296,22.6502704,41.4287738,
2407154297,22.6502670,41.4286848,
2459550501,21.5136710,41.9394701,Tinex Discount
2459775710,21.5187223,41.9384385,Кам маркет
2459788307,21.5230194,41.9370886,Вајота 2
2459829020,21.5073363,41.9382051,Гиго Трејд
2459829098,21.5071218,41.9384126,Кам
2503923065,20.7982910,41.1191010,
2529513946,22.1975977,41.7447647,
2529513947,22.1974356,41.7446599,
2529513948,22.1975067,41.7446068,
2529513949,22.1973387,41.7445036,
2529513950,22.1978112,41.7441126,
2529513951,22.1977895,41.7441008,
2529513952,22.1978804,41.7440285,
2529513953,22.1982106,41.7442469,
2535205988,22.0148515,41.4227366,Dijana
2567616568,21.4501673,41.9892127,
2567616569,21.4508104,41.9887991,
2567616570,21.4510791,41.9890299,
2567616571,21.4504360,41.9894436,
2567620946,21.4510207,41.9889798,
2574237912,21.3757472,42.0072881,
2574237913,21.3756955,42.0071923,
2574237914,21.3758809,42.0071370,
2574237915,21.3759326,42.0072328,
2577988055,21.3741983,42.0104905,
2577988056,21.3743631,42.0105084,
2577988057,21.3744148,42.0102453,
2577988058,21.3742501,42.0102274,
2578029312,22.3328574,42.1999647,пакет маркет
2882345348,21.4533122,41.9748570,Супер Тинекс
2882345397,21.4838698,41.9844445,Рамстор
2883369103,21.4326551,41.9761138,
2883370493,21.4326836,41.9762816,
2883370494,21.4327805,41.9762419,
2883370495,21.4326991,41.9761594,
2883370496,21.4326499,41.9761062,
2883370497,21.4325600,41.9761532,
2883879847,21.4649937,41.9839638,Пазарче
2884502076,21.4722684,41.9720378,ЗУР Маркет
2884502181,21.4503656,41.9893831,
2893229314,21.4555598,41.0415680,
2918511309,20.9745375,41.8379549,Вали Маркет
3058866256,21.4530554,41.9751711,
3058866269,21.4523346,41.9755025,
3058866280,21.4528205,41.9748886,
3058866281,21.4520997,41.9752200,
3100114460,20.8005859,41.1159611,TOP Market
3162756961,22.4664310,41.6354030,Kit Go
3162759361,22.4635850,41.6360600,Paket market
3162760861,22.4642580,41.6378260,Makom
3162761361,22.4631378,41.6393152,Kit Go
3162772764,22.4647748,41.6331599,Sloga
3162785061,22.4627350,41.6324220,Kit Go
3162801161,22.4728250,41.6378720,
3187703062,22.4639680,41.6355370,
3187744300,22.4638810,41.6356340,
3187755690,22.4615910,41.6379920,Rial
3187755761,22.4647100,41.6344050,Makom
3187758572,22.4624990,41.6370230,
3189873961,22.4634020,41.6365630,
3304388859,20.7815067,41.1219875,Tamaro
3304388860,20.7829591,41.1232307,Skor
3391813043,21.5644151,41.3518297,
3428974493,21.4415560,41.9933270,DM
3442828269,21.4338353,42.0161398,
3442828270,21.4341305,42.0161643,
3442828271,21.4341641,42.0159412,
3442828272,21.4338689,42.0159167,
3506695094,21.4010606,41.9938931,Кам маркет Козле
3614132047,21.3831193,42.0050579,Фреш маркет Бојди
3625177270,21.5507134,41.3441972,КАМ
3630800652,21.5492167,41.3414029,Пата
3633126813,21.4050875,41.9967060,Стопанска Банка
3634182099,21.3904792,42.0009843,
3634182100,21.3900359,42.0010421,
3635145515,21.3914204,42.0017143,Кам маркет Тафталиџе
3647035693,21.7318363,42.1202041,Super Srk
3647036105,21.7334993,42.1210556,Paket Market
3657126339,21.3797428,42.0255221,
3657126341,21.3795915,42.0255715,
3657126352,21.3798608,42.0257215,
3657126353,21.3797095,42.0257709,
3663767993,21.4152599,42.0035081,Рептил маркет
3688676897,22.3360401,42.2054613,Zegin Healty Food
3688683327,22.3361083,42.2071017,Paket Market / Пакет Маркет
3694767035,22.8019192,41.9663717,Mederevec (Mini Market)
3773200728,21.2128168,41.5153946,
3773200729,21.2129231,41.5154086,
3773200730,21.2129578,41.5152599,
3773200731,21.2128516,41.5152459,
3787515284,21.4403011,41.9823773,Веро
3791216397,21.2175535,41.5075114,
3791216398,21.2175613,41.5078965,
3791216399,21.2175187,41.5078973,
3791216400,21.2175223,41.5080248,
3791216401,21.2174276,41.5080276,
3791216402,21.2174234,41.5079004,
3791216403,21.2172806,41.5079020,
3791216404,21.2172808,41.5077798,
3791216406,21.2171561,41.5075114,
3791216407,21.2171565,41.5077813,
3932076509,21.4416628,42.0248127,Кам Маркет
4080193090,21.3879885,42.0137685,
4080193092,21.3881160,42.0138860,
4080193093,21.3880535,42.0139235,
4080193094,21.3880334,42.0139773,
4080193102,21.3872965,42.0141830,
4080193103,21.3875506,42.0142164,
4080193104,21.3875962,42.0142583,
4080193106,21.3873851,42.0142806,
4081670383,21.5183175,41.3621985,
4081670384,21.5190861,41.3627732,
4081670385,21.5188399,41.3629587,
4081670386,21.5178841,41.3621299,
4081670387,21.5179630,41.3620705,
4081670388,21.5182262,41.3622673,
4124187300,22.3297009,42.2011260,BE Market
4126731665,21.4773555,41.9964138,
4128439126,21.3877715,41.9998735,
4128439131,21.3875019,41.9999094,
4128439144,21.3877938,41.9999662,
4128439147,21.3875243,42.0000021,
4151705280,21.4207815,41.9948735,Веро 5
4190222890,20.9771137,41.8429150,Nusreti Magjik
4240279890,22.1927503,41.7369788,ХИТ Маркет
4242845496,20.9771116,41.8428299,Хаџи Кемо
4247298889,22.2004899,41.7385684,КИТ ГО Супермаркет
4247317445,22.1931572,41.7371532,KAM
4247663689,20.8857735,41.8411753,IDEAL
4247663690,20.8856596,41.8398833,Kiper
4249213490,22.1902158,41.7379576,Грозделино
4253064697,20.8111200,41.1228600,Tinex
4265274325,20.9903256,42.0054564,Ramstore
4281402096,21.3437147,41.0158544,Беком
4321893087,21.4233757,41.9983625,Kapael Tobacco
4324906891,20.7722201,40.9188754,
4324922089,20.7716245,40.9179905,
4329964694,21.5508426,41.3446569,Tinex
4330037690,21.3311181,41.3368744,IGA Market
4338236491,20.8840178,41.8300832,SELO
4355085491,21.4718709,41.9807560,ЗУР Маркет
4355634895,21.4835479,41.9772578,Јовче
4355637591,21.4851324,41.9781331,Бина
4356193800,22.1984795,41.7416455,КАМ
4356245791,22.1988540,41.7354588,КИТ-ГО
4356301889,22.1965503,41.7366609,
4357162596,22.1941597,41.7344453,БоБи
4357163390,22.1881355,41.7356982,Kid GO Market
4357166989,22.1994144,41.7373008,ХИТ Маркет
4360785191,22.1979444,41.7440708,
4360795489,22.2035493,41.8049510,
4360806692,22.1816402,41.7356453,
4362060291,21.5103158,41.9392257,Вајота 5
4362060392,21.5291548,41.9310608,Вајота 1
4363462724,22.1899310,41.7409827,
4363464891,22.1970957,41.7345921,
4363550589,22.1959129,41.7383854,Зендолино
4405700889,20.7576254,41.7020962,Pomahop Kom
4405700890,20.7578797,41.7024730,
4407172492,20.7571924,41.7017221,Маркет Кај Петко
4407193089,20.7317077,41.6691868,
4408677898,20.7577966,41.7023099,
4414571789,21.7580183,41.7048540,
4422378591,22.8043920,41.9673270,Стрела Пром
4424580289,20.8144718,41.1171250,ВИПС
4426923095,21.6178398,41.9371567,Леон
4433121126,22.1831893,41.7495421,
4433121127,22.1833874,41.7496952,
4433121128,22.1828283,41.7501335,
4433121129,22.1826230,41.7499830,
4439733265,20.6830475,41.1738364,
4455202893,21.4674517,41.9854287,Кам Маркет
4470349489,21.0129214,41.0867663,Пазар Ресен
4484127494,21.4445010,41.9760296,Гранап
4502453791,20.9269285,41.9411401,Market Beni
4502463694,20.9297959,41.9485390,Jeta e Re
4502499491,20.9278787,41.9428509,Daman
4502511289,20.9251687,41.9424416,Saufa
4520690226,21.4170411,41.9929193,
4520690227,21.4165200,41.9931984,
4520690229,21.4164732,41.9929896,
4520690230,21.4170879,41.9931280,
4522129153,21.5174602,42.0132511,
4522129154,21.5176104,42.0129522,
4522129155,21.5172242,42.0128366,
4522129156,21.5170740,42.0131515,
4534091091,21.3294655,41.0300125,ШИК
4534094990,21.3251151,41.0235893,ШИК
4534997789,21.3211694,41.0244140,БАДО
4555747519,20.9511304,41.5115584,Atva
4560338412,20.9627409,41.5126349,Ramstore
4587121601,22.0107461,41.4377707,MA-GO Prom
4595777389,20.9790915,42.0050636,Кипер Маркет
4595777489,20.9799310,42.0054756,Кам Маркет
4607562214,22.0115983,41.4333208,Kit-go market;MaxiD
4616754990,21.4085105,41.9972875,Рептил
4616907889,22.0105960,41.4413205,Diana 8
4658242491,21.5139779,42.0277156,Грогос
4689435797,20.5958701,41.2683315,Нуредини 2016 (2)
4689461289,20.5948705,41.2690711,Нуредини 2016
4693023359,21.4503350,41.9891048,
4698526600,21.4673138,42.0038654,
4699919475,21.4449007,42.0143936,
4699919476,21.4451013,42.0144133,
4699919477,21.4451107,42.0143605,
4699919478,21.4454038,42.0143892,
4699919479,21.4453933,42.0144484,
4699919480,21.4455111,42.0144599,
4699919481,21.4455184,42.0144183,
4699919482,21.4457377,42.0144398,
4699919483,21.4457765,42.0142213,
4708688990,22.1883931,41.9921430,Boston probistip
4708689190,20.8141538,41.1177316,Marando ohrid
4708689191,20.6806609,41.1809609,Tinex struga 1
4708689192,20.6700275,41.1769513,Ramstore struga marshal tito
4708713690,20.9710281,42.0084835,Tinex tetovo
4708713691,20.6775173,41.1801460,Tinex struga
4708713692,22.3865111,41.9035531,Top bazar kocani
4708722189,20.9741832,42.0093957,Рамстор 2 Тетово
4708722190,20.9617520,41.5194419,Dukla kicevo
4708722191,20.8130481,41.1095503,Tinex ohrid 2
4708722192,20.9077023,41.7907152,Kultura gostivar
4708722289,20.6724827,41.1841703,GEGA STRUGA
4708722290,20.9715177,41.9979362,Tendjerinja tetovo
4710537461,21.4323528,41.9896032,TINEX
4713993790,21.7171816,42.1298987,Goran daniel kumanovo
4713993791,21.7318897,42.1388559,Steki prom kumanovo
4714029490,21.7316379,42.1186471,Kima kumanovo
4714029491,21.7424930,42.1581571,Centrobiznis 1 kumanovo
4714032290,21.7333698,42.1558735,Centrobiznis 2 kumanovo
4714038289,21.7166605,42.1304283,Kane kumanovo
4714038290,21.7181550,42.1379450,
4714038489,21.7555938,42.1060671,Nami kom kumanovo
4714038789,21.7414395,42.1448318,Centrobiznis 3 kumanovo
4714038790,21.7348131,42.1576319,Stef kri kumanovo
4732551922,21.4121462,42.0005257,Рептил
4735708625,21.7295036,42.1244911,Mar-bo kumanovo
4735708626,21.7187075,42.1355620,Tinex kumanovo
4739446421,22.3354896,42.2051708,Antiva k.palamka
4774073690,21.4199718,41.9929149,Тинекс
4794189129,21.7836811,41.7165792,Pet Shop K-M  br.2
4794191398,21.7658016,41.7143048,Pet Shop K-M br.1
4833404423,22.0106513,41.4413948,Dijana
4872226028,21.7180460,42.1377777,
4872226029,21.7181621,42.1377361,
4872226030,21.7182711,42.1379035,
4880940322,20.8155580,41.1095064,
4884870921,20.8103764,41.1119784,
4885402423,22.6470368,41.4263248,
4889402965,21.4306785,41.9867649,Market Polo
4900357523,21.4168689,42.0012340,Рамстор Express Дебар Маало
4902772821,22.7774987,41.9713850,Кит-Го Супермаркет
4906782421,22.7752440,41.9670758,Кит-Го Супермаркет
4906797824,22.7828039,41.9697285,Бисер
4906797825,22.7820669,41.9694518,Космос
4906817821,22.7795045,41.9700177,Коста груп
4907900822,22.7799853,41.9680062,Коста груп
4990143922,21.4512558,42.0560288,Кам Маркет
4995230907,21.7259624,42.1357429,
4995230908,21.7260710,42.1357659,
4995230909,21.7260181,42.1359030,
4995230910,21.7259094,42.1358799,
5017111222,21.4175012,42.0007316,КАМ
5040961621,21.4365241,42.0007151,Mak-Ultra
5065554840,21.5997839,41.9667903,
5072814322,21.4757273,41.9984456,Stokomak Magacin
5075103022,21.5490394,41.3503406,Футура
5075103023,22.6479510,41.4302406,Kis 2
5075103024,22.6294437,41.4384422,Kit-go market
5075103823,22.6528305,41.4463225,Roko 2000
5075103824,22.6408136,41.4452720,Зендолино 8 - Струмица
5075107622,21.5400419,41.3384652,Aliansa
5075107624,22.6335517,41.4422023,Kis 4
5075107721,22.6426896,41.4364848,Zdavec strumica
5075107722,22.6442899,41.4317489,Markator magacin
5075878222,22.6358810,41.4335847,Djuli 2
5094009725,22.1799554,41.7511140,KIT-GO Магацин
5094009726,22.1761927,41.7569135,Хит Маркет Магацин
5094009728,22.1910694,41.7463008,Пакет Маркет 27
5094009729,22.2036689,41.7813247,Set union Karaorman
5094009730,22.1752605,41.7567982,Set Union Магацин Пакет Маркет
5094009732,22.4745101,41.6323330,Paket market 30
5094009733,22.6444715,41.4385011,Kisi market 1
5094009734,22.6513453,41.4416590,Kisi 5 market
5094064022,22.1864366,41.7472866,Текома Магацин
5094064321,22.2065910,41.7527018,Trakom Market Duzlak Stip
5094064322,22.6519392,41.4324702,Zdravec
5094064721,22.6595336,41.4401622,Koda Magacin
5102511522,21.4276669,41.9964763,Тинекс центар 2
5130533607,21.4286854,41.9934245,Деликатесен Тинекс
5155434323,21.4371996,42.0236333,Кипер Маркет
5155454122,21.4371972,42.0239903,Стоко Мак
5244290632,21.3863636,42.0055125,
5244290633,21.3863735,42.0055529,
5244290635,21.3863199,42.0053354,
5244290636,21.3864705,42.0055397,
5244290637,21.3864169,42.0053222,
5260413324,22.3109725,42.1924425,КАМ Маркет
5282605690,21.3885899,42.0078524,
5282605691,21.3886389,42.0080527,
5282605692,21.3885383,42.0080663,
5282605693,21.3884893,42.0078660,
5286112857,21.4111987,42.0056203,Granap Market
5286344031,21.4120961,42.0033328,
5286344033,21.4120699,42.0032276,
5286344034,21.4123655,42.0031880,
5286344035,21.4123909,42.0032928,
5286344036,21.4123771,42.0032358,
5292130937,21.4558769,41.9879358,Ramstore
5296310532,21.3953101,42.0043882,
5300509738,20.9153603,41.9223711,Кипер
5316961184,22.7713264,41.9654181,Кит-Го Супермаркет
5319290221,20.9583245,41.9991961,БЕРО - ЖАМБО
5319290222,20.9589237,41.9990785,JYSK
5320408728,22.7721168,41.9648869,Извор Маркет
5320408731,22.7727191,41.9642200,Жито Маркет
5323697760,21.3842555,42.0079128,Гранап
5334911021,21.3506590,42.0245187,Кам
5344777681,21.3704929,42.0075655,Reptil
5477614356,20.8041204,41.1184376,
5477614366,20.8042750,41.1183618,
5477614367,20.8040108,41.1183826,
5477614369,20.8040910,41.1184709,
5477614372,20.8041048,41.1182763,
5477614375,20.8041517,41.1185013,
5498613587,20.9611187,41.9939139,
5498613595,20.9614437,41.9936452,
5498613600,20.9615001,41.9938581,
5498613604,20.9610623,41.9937010,
5501673564,22.4985083,41.1486017,Supermarket S-53
5542434321,22.1921338,41.7393286,Тер Маркет
5548906371,20.6702202,41.1777637,
5548906372,20.6713807,41.1779583,
5548906373,20.6714521,41.1777169,
5548906374,20.6713351,41.1776973,
5548906375,20.6713424,41.1776726,
5548906376,20.6703936,41.1775135,
5548906377,20.6702877,41.1775358,
5548906378,20.6703823,41.1775517,
5598215760,21.3930540,42.0065872,Vero
5601865130,20.8101890,41.0176400,
5672625678,21.7280094,42.1336226,Kjosar
5672629242,21.7283162,42.1328773,Elida
5761128221,21.0134783,41.0852468,Нов Пазар
5761128523,21.0133908,41.0852775,Мицале
5761128527,21.0135953,41.0906153,Свислион продавнива
5761146421,21.0114252,41.0890885,Стар пазар
5761644957,20.8973447,41.7952375,
5761644958,20.8976043,41.7952791,
5761644959,20.8976702,41.7950503,
5761644960,20.8974107,41.7950087,
5761644961,20.8976182,41.7952308,
5765787361,21.3228577,41.0320861,Беком
5825271286,20.6725904,41.1770395,KAM Stores
5829207731,21.4439477,41.9817349,KAM
5832015004,20.6887119,41.7099979,
5834871926,20.6094306,41.3553915,
5841674941,21.4220152,41.9990831,Tinex
5851203763,21.4159259,41.9931980,Gramofon Vinyl Macedonia Makedonija
5851221676,20.9778769,42.0168566,ЗЕЦ Електроникс Тетово
5869210727,22.3133431,42.1932292,Боде
5888215585,20.9521843,41.5083266,Maxi Market
5931030303,20.7956734,41.1191635,KAM Supermarket
5999459087,21.7058314,42.1394210,STC Supermarket 1
5999459088,21.7077221,42.1386079,STC Supermarket 2
6054032908,21.4364415,41.9887350,
6054048493,21.4199363,41.9966577,
6054048690,21.4149954,41.9984569,
6054048698,21.4259798,42.0011184,
6054048708,21.3316820,42.0035507,
6054048724,21.4177897,41.9994766,Маркет фратели
6054048727,21.4126908,42.0004371,
6054048729,21.4119031,41.9967119,
6054049801,21.4129384,41.9994288,
6054049806,21.4781599,41.9865793,
6054050091,21.3262394,41.9980134,
6054050787,21.4187447,41.9992364,Ројал
6054053185,21.3075970,41.9816819,
6058582666,21.5104508,42.0113240,Рептил
6103499860,20.8223449,41.1217220,Don Market
6145381754,21.3818169,42.0067318,Tinex
6279251480,21.4468938,42.0013164,
6279251481,21.4469997,42.0013991,
6279251482,21.4469258,42.0014513,
6279251483,21.4468199,42.0013686,
6281683651,21.3340183,42.0078991,Kipper
6281683656,21.3349543,42.0080177,
6281993282,21.4357477,42.0129113,
6348347611,22.1979925,41.7441026,
6387926166,22.1918279,41.7434637,
6402018885,21.1170108,42.0530902,heppi dmj
6405264386,21.4691912,41.9898103,M Market
6638887238,22.5045434,41.8825542,
6640745637,21.7197153,42.1272126,Стокомак
6640745651,21.7194864,42.1266781,
6640745652,21.7194960,42.1267415,
6640745653,21.7196447,42.1267291,
6640745654,21.7196352,42.1266656,
6643176122,20.8109391,41.1115443,Market
6645017479,21.7205675,42.1303546,RAM Store
6655621425,21.4089683,41.9978906,Super Tinex
6742616288,21.3384086,41.0333302,
6742616289,21.3382260,41.0335780,
6742616290,21.3380879,41.0335183,
6742616291,21.3382788,41.0332707,
6742616293,21.3381079,41.0335270,
6772488979,20.8948544,41.7957084,
6772488980,20.8961543,41.7957786,
6772488981,20.8962080,41.7952270,
6772488982,20.8950313,41.7953284,
6775417204,20.8948921,41.7953208,
6775417205,20.8950473,41.7951643,
6812639889,21.7204017,42.1416702,
6812639892,21.7082712,42.1355528,Elida
6812666800,21.7142771,42.1374095,
6814236609,21.4370024,42.0046727,Hajri Kompani
6814246387,21.4189761,42.0015821,T market
6814246717,21.4396745,42.0010275,Dm
6815434687,21.4283826,42.0244715,Kit-Go
6821158390,21.4277103,41.9921840,Healthy food by Zegin
6827032735,21.4360158,42.0041770,
6827074190,21.4213409,41.9994318,Stokomak
6827074191,21.4224806,41.9989821,Swisslion
6827083485,21.4357643,42.0050219,
6827083586,21.4356940,42.0063897,Feki-Kom
6830542204,20.8143305,41.1172658,Marlbopo
6830542296,20.8130308,41.1202066,Top market
6830542390,20.8130997,41.1229605,Schick Komerz
6830542485,21.4346069,41.9910788,Stokomak
6831648786,20.8138465,41.1162954,
6831648792,20.8120861,41.1133538,Tamaro
6831648797,20.8076057,41.1114384,Delis
6831648802,20.8039108,41.1104279,Top market
6831648816,20.8044686,41.1133628,
6831648821,20.8076362,41.1122553,Don
6831648823,20.8108031,41.1139411,Bambi
6831648885,20.8132048,41.1157676,Ramstore express
6833100686,20.8019366,41.1129688,
6833100986,20.7981028,41.1135666,A1
6833103287,20.8094117,41.1225454,KAM
6833103390,20.8046409,41.1158272,Discount
6833103485,20.8078085,41.1219514,Tamaro
6833103486,20.8104074,41.1223075,Misa
6833103495,20.7992057,41.1173071,Kam
6833103503,20.8087989,41.1126656,Koshishta
6833103685,20.8144145,41.1146674,
6833103688,20.8043153,41.1159454,Hit
6837039493,20.8167418,41.1129412,Stop Shop
6837039787,20.8063275,41.1083112,A1
6837039794,20.7983046,41.1172156,
6837039797,20.8160941,41.1153463,
6837039803,20.8106567,41.1169224,
